804885790820077568	No necesitas demasiadas personas para ser feliz, tan sólo a las personas reales que te aprecian por lo que eres. #buenasnoches	P
801847869963640833	@carodominguezuy @Zanocchi @luciabrocal fue whatsapp! Si no lo convencemos, se van las dos con Feli en fin de semana de disfrute total	NEU
789293407390793728	@guillevaldes Que lindo está @cuervotinelli hoy todo de Azul , alguna vez te dije que vos SOS La Madrastra Perfecta  bella mujer!!	P
759170119067140096	@dannyviLe Lo que no es razonable es que tres encuestas, hechas en la misma fecha, le den 2%, 3% y 8% Todo puro humo.	N
808338508318441472	Quisiera cumplir mi unico sueño de ser cantante, todos los dias intento escribir una cancion pero soy de pocos recursos y no me pongo mal	NEU
780932418702311424	@Tocinitas @sessh0marusama gracias a las 2! mi amiga necesita lectores El fic (por si no se ve el link) está el link en mi tw fijado	P
782285376438272002	Una Fiat Panorama del 78 encendida fuego al lado del cajero me dio una lastima solo quedo la chapa y el chasis y un poco el motor	N
772915368696381440	@letifcosta @letsgroove27 le dijo que estaba pronta pero que se iba a cambiar y que era hora de que el se fuera....de su vida ! + o -	N
808084319520563200	Necesito masajes estoy toda contracturada	N
806313129311399936	@KarenTabarez No, yo no soy importante	N
809280785182322688	@clauchoarrionda pquno ladra y ls demas retwitean	NEU
797502491051118592	@XimeRobayo oprime los dos botones la próxima vez	NEU
802140281034461184	@ElConservadorUY 2,98 No alcanza ni para un batido decente!!	N
808509685166997504	Tremenda depreciación me agarra cuando me dejan en mi casa	N
806982302920220672	Y otros dias publicare mas para que voten LOS QUIERO MUCHOOOO	P
809578099847393280	@GermanGarmendia podria tomarme una foto contigo antes que te vayas de Uruguay??	NEU
801595550206427136	@BenjaCandado eres una de las mejores personas que he conocido en mi vida	P
807470842913452036	@candetinelli TE AMO BOLUDA!!, y lo sabes... Bien metida !!, me haces reír ...	P
813476406248275968	@cuervotinelli @candetinelli Mañana es mi primer sesión  , Vamo a tapar el tajo ...	NEU
801274351077031940	@cuervotinelli Que descanses !!, Tqm ..., re lindo el programa de hoy @elchatoprada @hoppefede  !!	P
809485899184635904	@diego_14m @thiago23ok @diegodelacurva Así opinan desde el FA de la gente del interior. Increíble que les voten	N
804146178468302848	es re triste q a todo mi inicio le pongan cosas en el cc y a mi no	N
800757417617346561	@sbarreiro1985 como puede ver en el gif, fue una pelea limpia, sin armas, cualquiera de los dos podía ganar!	NEU
798205170517737474	#fiestazomegastar ¿ Qué piensas de que muchisimas abrahamers uruguayas viajan a Argentina para verte brillar ? ..... Uruguay te ama	P
785692907802165248	@cuervotinelli Buenas noches que descanses !!,12 días para verte;3, prometo ésta vez quedarme hasta el final del programa así te conozco	P
806582087851638784	PeroFuiste mi primera mascota.....Te di tu primer baño y te cuide Pero son cosas de la vida pero ahora tengo a M…	NEU
798693013107118080	@cuervotinelli el 27 de diciembre tengo mi primer sesión, luego el 11 de enero... NECESITO HACER ESTO POR MI PARA SENTIRME PLENO !!	P
804137019098169344	@RobleisIUTU hola compartí el video y grax por decir que eras hay me sino orgulloso de que admitas tu contento salúdame en el otro	P
802749813745979392	Les juro que estaba nublado y me puse protector pero no puedo dormir porque no puedo apoyar la cara en la almohada. Quiero ser negra	N
790731562375581696	@nachoabalos si, lo ideal sería q te la llevan a tu casa o lugar de trabajo y de paso que sea en un bondi @ElOjoChurrinche @Dmartinez_uy	NEU
762790711188152320	Loco yo desde el sábado estoy pensando en lo divino que es el hermano de Vanesa Britos jajajaja, eu queria uma foto com ele nao com ela	P
759840591865716736	@joelalsolo ta bien hablo de penarol ! viste que le ganamos a lanús que fue el campeón de argentina y ganamos la copa río de la plata ?	P
808101052230893569	@alededecanocom yo estuve... Epocas duras	N
808696327190286336	Lo extraño loco, nadie entiende eso	N
801565981969698816	@NinetalesGD NO ME JODAS... que gran lastima	N
796877888586993664	@gordo_lado me acaban de recordar que está suspendido...	NEU
801540039784202243	@Phoyu_Agustina @WillyrexYT yo siempre e querido una fan así	P
800580376431312896	@AlbertoRaimundi Es shileno, Alberto, nada más que agregar, ajajajaja. Beso!	N
797088636910977024	Feo que se sienta mal y no poder ir a visitarla	N
794773138194268161	Como necesitaba esa juntada asi de compañeros y pasar un lindo rato	P
813200690894045184	Viste cuando necesitas que alguien te escuche pero ese alguien no está? bueno	N
810772298911350784	A mi desayuno le hizo falta un alfajor podrida de las galletas de arroz	N
800580969350701056	Tengo ganas de dormir porque esta re frio y re lindo pero no tengo sueño	NEU
807179018630037504	Ya perdimos al tío y ahora la abuela en estado grave ,preciosas fiestas voy a pasar.	N
806943807245729793	@lulurowell @isgra3111 @diegodelacurva ¿Que hablaste de Pepe Batlle? Que fundó empresas públicas que tu FA FUNDIÓ jajaja	N
792531752292061184	después 1 mes me entero q a una piba le robaron las entradas para el m&amp;g, ayy pobre!	N
809553147383386116	@Agusblanco01 te dije que era la mejor serie, igual a mi no me sale hasta el 26 de eneero	P
801476572536520704	@elpenela Sí, Celta Barcelona lo ves por Fox! Perfecto, yo porque se me fue el # cuando puse Champions. Sds	NEU
806960501603319816	En parte si xq las flores ya van a estar pero esvlo unico bueno de las fiestas que voy a pasar	NEU
803394672693542914	Agarro la cuadernola para estudiar y enseguida empiezo con sueño, me aburro, agarro el celular, todo me distrae en ese momento LITERAL.	N
807244574959796224	@Yannisame jajaja, le gusta el vino tinto! hace años me respaldó un proyecto y a modo de agradecimiento le mandé un vino uruguayo	P
766450439256674306	No compitas con nadie, no tienes que demostrarle nada a nadie, no tienes que llegar a donde otro llegó, solo superar tus propios límites.	P
783273333202845696	@cuervotinelli Buen día para el Conductor televisivo número 1 de América  .TE AMO CON TODO MI CORAZÓN P@;3, te veo luego a las 22:30hs	P
793343214707171328	@ZockClient se suman los 2 clicks del mouse y de un click normal de 3 pasa a tener un click de 14 no son macros 2/2	NEU
795490536283115520	@lorenacionaaaal jajaajja soy mas bueno aparte lo que yo haga o deje de hacer no tiene nada q ver con la persona que este jajaja es chica	NEU
756951246712569856	@PPTeamLesslie me pone taan triste q no puedan venir a uruguay o no quieran y no hagan un show asi ojala vengan y hagan algo como en arg	N
759840289909465088	@tatyynacional pero si estoy sentado	NEU
805268242801577984	@happyviciconte Gracias Gil Tambien Te quieroo	P
800554650890108929	Pq nunca puedo tener un perro propio?	N
806644364420272128	Un abrazo es un poema escrito en piel..	P
810686795809693697	Sería más divertido tw si yo supiera usar cc	NEU
802520457756831745	Gracias todos los que me dejaron un mensaje diciéndome suerte	P
796878942271655937	Pero mis padres y familia no Te quiero bonita y gracias	NEU
802889350715412480	@cuervotinelli Buen día Papá hermoso !! ;3, Que tengas un lindo Domingo	P
810851272660230144	@CuadradoAndres @grazianopascale @adeladubra jaja muchas gracias!!! muy buena onda de todos los implicados!!!	P
801436998632427521	Tengo que ir al dentista, re solo, ni siquiera está mi amiga para acompañarme	N
803069660572700672	@cuervotinelli ESTOY MUCHO MÁS FLACO ^_^, toy contento !!, cuánto medís vos Papá??,yo 1.87 descalzo	P
806468290931527680	@msfernandezrial Hola Sol, ¡Disculpas! ¿Recibiste el pedido? Siempre que tengas dudas está disponible nuestro chat online	P
809848943358119936	@hanover07127260 que te mejores en un año eso es por jugar y ser goleador de la plazita	N
793256403729350656	@AntonellaMombru si igual si me vas a mostrar una foto no es nada pq prefiero las cosas saladas	NEU
806240760622383104	@cuervotinelli toy en San jose Papá, vine a ver una amiga, recién tamos almorzando , Tqm;3, te veo luego...	P
806591416336060416	@lenaychantelle Hola lenay porfiii mandame saludame en tu proximo video y mandame un besote enorme te lo agradeceria mucho lele	P
800807109776523264	Que vengan los gurices que te juntabas hace mil año , y te digan para volver a juntarse. Es re lindo	P
776087123552239616	q ladilla que sigan usando las caritas  &gt;.; y todas esas parece q tienen un retraso mas grande q no se	N
799359450876243969	@susanagladysfer si discrepa y deja su banca me parecería muy bien, pero así no me gusta, creo q es abuso. Besos, querida Susana.	NEU
760855871786065921	@perroju666 Tenemos, pero (1) no dura nada, porque la carga es terrible y (2) reemplazar las baterías nos sale carísimo y nunca hay plata	N
792851504424189954	@fernan_caceres Pedro ni lo conoce al tipo. Alguien que es íntimo de Susana, va en una lista del PN, después en otra del PC, cualquiera.	N
756700793114333184	me gustaría volver a sentir q tu me miras, sentirse la única persona en tu vida, rozar tu cuerpo sin preocupación alguna y ver como me	P
774663839346548736	le dije a mi mamá si podiamos salir hoy ya que esta re lindo el día y me dice "tu padre y yo tenemos un cumpleaños hoy"	NEU
806513900510449665	nadie quiere ir al prado	N
802781500215152640	Si todo fuera distinto seria mejor	N
811436261059792896	@AmorAKilates @Roocio_Mk si me pasa lo mismo!	NEU
796860168239726592	Que situación espantosa la que acabo de pasar	N
797536829285220352	@YesicaLorenzo si no te mandan sería un error garrafal	NEU
808457874452189184	@DeLaFigurita Estamos rodeados de belleza. Sólo hay que saber mirar.	P
801451655606706176	@jacintah_ mi sobrina (2,5 años) anda con un monopatin, re copada!	P
799979294122475521	Uff..no..no estoy feliz..teléfono de mierda que me despertó de mi sueño hermoso..	N
808272130064482304	Mi ultima semana de trabajo,que triste todo amigo,paso volando el año no creo	N
796356156151173121	@ezies19 gracias a ti por tenerme como ejemplo a seguir  sos muy dulce	P
801240849233440768	@DonVascolet 24 horas depues recien lo analizo al tw ,por suerte no lo entendi jajaaa	P
801006023377035265	Again me despierto tarde por andar viendo las chicas superpoderosas y kick buttowsky en la noche	N
805970726390001664	Todo lo bueno que pase en el año. Poco a poco se esta perdiendo... Ups and downs...	N
799387267806543872	@elsamariadelca1 ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18	NEU
